Product_code,Vendor_code,Name,Retail_price,Base_unit,Country_of_Origin,Size,ABV
950,Hanssens,"Hanssens Experimental Raspberry / lambic style - fruit / 6% / 0,375 but",1250.0,Pieces,Belgium,0.375,6.0
2907,Hanssens,Hanssens Framboos 0.375,1200.0,Pieces,Belgium,0.375,6.0
186,Hanssens,Hanssens Oudbeitje 0.375,1020.0,Pieces,Belgium,0.375,6.0
184,Hanssens,Hanssens Oude Gueuze 0.375,850.0,Pieces,Belgium,0.375,6.0
183,Hanssens,Hanssens Oude Gueuze 0.75,1550.0,Pieces,Belgium,0.75,6.0
185,Hanssens,"Hanssens Oude Kriek Schaarbeekse / kriek / 6% / 0,375 but",950.0,Pieces,Belgium,0.375,6.0
5218,Harpoon,Harpoon Boarding Pass IPA 0.355,350.0,Pieces,USA,0.355,5.3
5212,Harpoon,Harpoon IPA 0.355,330.0,Pieces,USA,0.355,5.9
5219,Harpoon,Harpoon Wannamango Camp 0.355,350.0,Pieces,USA,0.355,5.0
477,,Harviestoun,,,,,
688,Harviestoun,"Harviestoun Old Engine Oil / porter / 6% / 0,33",350.0,Pieces,United Kingdom,0.33,6.0
478,Harviestoun,"Harviestoun Old Engine Oil / porter / 6% / 0,but.",330.0,Pieces,United Kingdom,0.33,6.0
3369,Harviestoun,Harviestoun Old Engine Oil 0.33,370.0,Pieces,United Kingdom,0.33,6.0
479,Harviestoun,"Harviestoun Raspy Engine / fruit porter / 5,3% / 0,but.",300.0,Pieces,United Kingdom,0.33,5.3
490,Harviestoun,Harviestoun Old Enzhin Ojl / 6% Barrel,760.0,Liters,United Kingdom,1.0,6.0
2451,,"Hausman Aurora Borealis 4,5%",250.0,Pieces,,0.33,4.0
1816,Hausmann,Hausmann,,,Russia,,
5075,,Hausmann,,,,,
1819,Hausmann,Hausmann Ambrosia / Mead / 8%,480.0,Liters,Russia,1.0,8.0
1817,Hausmann,Hausmann Ambrosia / Mead / 8% / 0.5 ban,260.0,Pieces,Russia,0.5,8.0
2598,Hausmann,"Hausmann AMBS / Pinch Of Salt 0,Can",250.0,Pieces,Russia,0.33,5.0
2450,Hausmann,"Hausmann AMBS 4,5% 0.33b",250.0,Pieces,Russia,0.33,4.0
4626,Hausmann,Hausmann Barrel December,560.0,Liters,Russia,1.0,8.5
4605,Hausmann,Hausmann Berlin white,560.0,Liters,Russia,1.0,4.5
4971,Hausmann,Hausmann Brew Wheat 0.33,250.0,Pieces,Russia,0.33,4.5
5216,Hausmann,Hausmann Epic Barrel,480.0,Liters,Russia,1.0,8.5
5238,Hausmann,Hausmann Epic Melomel 0.33,330.0,Pieces,Russia,0.33,8.5
5356,Hausmann,Hausmann Free Solo 0.33,270.0,Pieces,Russia,0.33,8.0
5116,Hausmann,Hausmann Frutti Di Bosco 0.33,270.0,Pieces,Russia,0.33,6.0
5074,Hausmann,Hausmann Frutti Di Bosco Barrel,520.0,Liters,Russia,1.0,4.5
3465,Hausmann,Hausmann Funny Business 0.33,250.0,Pieces,Russia,0.33,4.5
5355,Hausmann,Hausmann Gose ? Barrel,520.0,Liters,Russia,1.0,5.0
4713,Hausmann,Hausmann Lampone / Mikan Sour 0.33,270.0,Pieces,Russia,0.33,4.5
5073,Hausmann,Hausmann Lampone Barrel,520.0,Liters,Russia,1.0,4.5
5239,Hausmann,Hausmann LimonCello 0.33,270.0,Pieces,Russia,0.33,8.0
5237,Hausmann,Hausmann LimonCello Barrel,520.0,Liters,Russia,1.0,8.0
5215,Hausmann,Hausmann Limoncello Barrel,480.0,Liters,Russia,1.0,8.0
3050,Hausmann,Hausmann Mandarinka 25L Barrel,560.0,Liters,Russia,1.0,4.5
3048,Hausmann,Hausmann Mandarinka Can,250.0,Pieces,Russia,0.33,4.5
4604,Hausmann,Hausmann May The Siberia Be With You 0.33,270.0,Pieces,Russia,0.33,4.5
3504,Hausmann,Hausmann Mikan Sour Barrel,560.0,Liters,Russia,1.0,4.5
3681,Hausmann,Hausmann Mikan Sour Barrel,560.0,Liters,Russia,1.0,4.5
4616,Hausmann,"Hausmann Olivello Spinoso / Open Soon 4,5%",270.0,Pieces,Russia,0.33,4.5
5213,Hausmann,Hausmann Otto Barrel,480.0,Liters,Russia,1.0,8.0
5304,Hausmann,Hausmann OTTO Barrel,520.0,Liters,Russia,1.0,8.0
5240,Hausmann,Hausmann OTTO NEIPA 0.33,270.0,Pieces,Russia,0.33,8.0
5214,Hausmann,Hausmann Pezzetoni Barrel,480.0,Liters,Russia,1.0,5.0
2574,Hausmann,Hausmann Pinch Of Salt Gose Barrel,560.0,Liters,Russia,1.0,5.0
1017,Hausmann,Hausmann Pool 1,560.0,Liters,Russia,1.0,4.0
2597,Hausmann,"Hausmann Pool 1 0,Can",270.0,Pieces,Russia,0.33,4.5
2647,Hausmann,Hausmann Pool 1 Barrel,560.0,Liters,Russia,1.0,4.5
2738,Hausmann,Hausmann Pool N1 25 L,520.0,Liters,Russia,1.0,4.5
2282,Hausmann,Hausmann Prunus 4.8%,220.0,Pieces,Russia,0.5,4.8
3246,Hausmann,Hausmann Psidium 0.33,270.0,Pieces,Russia,0.33,4.5
3049,Hausmann,Hausmann Ratel Melomel 0.33,330.0,Pieces,Russia,0.33,8.5
3657,Hausmann,Hausmann Sabro 0.33,270.0,Pieces,Russia,0.33,3.5
4250,Hausmann,Hausmann SABRO Barrel30,520.0,Liters,Russia,1.0,3.5
2231,Hausmann,Hausmann So Damn Fresh / 0.5,240.0,Pieces,Russia,0.5,6.0
2283,Hausmann,Hausmann So Damn Fresh! 6%,480.0,Liters,Russia,1.0,6.0
5357,Hausmann,Hausmann Soft Skills 0.33,270.0,Pieces,Russia,0.33,7.0
4826,Hausmann,Hausmann Stout 0.33,270.0,Pieces,Russia,0.33,6.0
3540,Hausmann,Hausmann Super Blood Orange / Gypsy Camp 0.33,270.0,Pieces,Russia,0.33,5.0
4825,Hausmann,Hausmann Tarator 0.33,270.0,Pieces,Russia,0.33,4.5
4714,Hausmann,Hausmann Touch of Miracle 0.33,270.0,Pieces,Russia,0.33,6.0
1650,Hausmann,HAUSMANN Turn Invisible,480.0,Liters,Russia,1.0,4.5
1818,Hausmann,Hausmann Turn Invisible / Berliner Weisse / 4.5% / 0.5 ban,260.0,Pieces,Russia,0.5,4.5
2805,Hausmann,Hausmann x Red Button - Stay True 0.Can,250.0,Pieces,Russia,0.33,8.0
2806,Hausmann,Hausmann x Red Button - Stay True Barrel,520.0,Liters,Russia,1.0,8.0
4666,Hausmann,Hausmann American IPA Barrel december,560.0,Liters,Russia,1.0,6.0
2155,Hausmann,Hausmann Captain Cutezh,,Pieces,Russia,,
1649,Hausmann,HAUSMANN Captain Cutezh,480.0,Liters,Russia,1.0,4.5
4721,Hausmann,Hausmann Raspberry Guava Barrel,560.0,Liters,Russia,1.0,4.5
2151,Heartly,Heartly Rhododendron Bottle,330.0,Pieces,Russia,0.3,8.5
2800,Heartly,Heartly x ZAGOVOR - Montana Barrel30L,560.0,Liters,Russia,1.0,6.8
2152,Heartly,Heartly Pinta Mebiusa BBottle,450.0,Pieces,Russia,0.3,8.5
3751,Heartly,Heartly Sarabanda 0.33,300.0,Pieces,Russia,0.33,4.5
680,Henney's,Henney’s England’s Pride Medium Cider / 6% / 0.5 but.,450.0,Pieces,United Kingdom,0.5,6.0
681,Henney's,Henney’s Frome Valley Herefordshire Dry Cider / 6% / 0.5 but.,570.0,Pieces,United Kingdom,0.5,6.0
679,,Henney's,,,,,
597,,Het Nest,,,,,
601,Het Nest,"Het Nest Dead Man’s Hand / imperial stout / 10% / 0,33",250.0,Pieces,Belgium,0.33,10.0
598,Het Nest,"Het Nest KlevereTien / belgian strong / 10% / 0,33",230.0,Pieces,Belgium,0.33,10.0
612,Het Nest,"Het Nest Two Faced Jack / belgian strong / 10% / 0,33",230.0,Pieces,Belgium,0.33,10.0
600,Het Nest,Het Nest Ded Mens Hend / 10%,880.0,Liters,Belgium,1.0,10.0
599,Het Nest,Het Nest Tu Fejsed Dzhek / 10%,880.0,Liters,Belgium,1.0,10.0
741,,High Water,,,,,
743,High Water,"High Water Ramble on Rose / sour/wild ale / 6,0% / 0,473",1600.0,Pieces,USA,0.473,6.0
742,High Water,"High Water Rio d'Oro / golden ale / 8,5% / 0,65",950.0,Pieces,USA,0.65,8.5
2447,Hitachino NEST,"Hitachino Dai Dai IPA 6,2% 0,33",350.0,Pieces,Japan,0.33,6.2
1130,Hitachino NEST,Hitachino Nest Amber ALe / 6% / 0./ but,340.0,Pieces,Japan,0.33,6.0
1132,Hitachino NEST,Hitachino Nest Anbai Fruit Sour Ale / 7.5% / IBU/ 0.33l,400.0,Pieces,Japan,0.33,7.5
1134,Hitachino NEST,Hitachino Nest Espresso Stout / 7% / IBU50 / 0.33l,400.0,Pieces,Japan,0.33,7.0
1129,Hitachino NEST,Hitachino Nest Ginger Ale / 8.0% / IBU/ 0.33l,400.0,Pieces,Japan,0.33,8.0
1133,Hitachino NEST,Hitachino Nest Japanese Classic Ale / 7% / 0./ but,340.0,Pieces,Japan,0.33,7.0
1128,Hitachino NEST,Hitachino Nest Nipponia / Pilsner / 6.5% / 0./ but,340.0,Pieces,Japan,0.33,7.0
1960,Hitachino NEST,Hitachino Nest Non Ale,380.0,Pieces,Japan,,
1131,Hitachino NEST,Hitachino Nest White Ale Witbier / 5.5% / IBU/ 0.33l,400.0,Pieces,Japan,0.33,5.5
1118,,Hof Ten Dormaal,,,,,
4561,,Hof Ten Dormaal,,,,,
3715,Hof ten Dormaal,Hof Ten Dormaal Barbera 0.33,600.0,Pieces,Belgium,0.33,7.5
1117,Hof ten Dormaal,Hof Ten Dormaal Cerezas i Chocolate / fruit beer / 7% / 0.33,350.0,Pieces,Belgium,0.33,7.0
3423,Hof ten Dormaal,Hof Ten Dormaal Cerezas y Chocolate 0.33,700.0,Pieces,Belgium,0.33,7.0
1119,Hof ten Dormaal,"Hof Ten Dormaal Cider / cider / 7% / 0,5",580.0,Pieces,Belgium,0.5,6.0
4562,Hof ten Dormaal,Hof Ten Dormaal Darth Maul 0.33,600.0,Pieces,Belgium,0.33,9.7
3424,Hof ten Dormaal,Hof Ten Dormaal Kriek 0.33,600.0,Pieces,Belgium,0.33,6.5
4366,Hof ten Dormaal,Hof Ten Dormaal Bramen 0.33,600.0,Pieces,Belgium,0.33,6.0
698,Holy Jack,Holy Jack,480.0,Liters,Russia,,
697,Holy Jack,Holy Jack,300.0,Pieces,Russia,,
3667,Holy Jack,Holy Jack 0.5,330.0,Pieces,Russia,0.5,4.8
4151,Holy Jack,Holy Jack 20Barrel 1sht,640.0,Liters,Russia,1.0,4.1
3668,Holy Jack,Holy Jack Barrel 2pcs,600.0,Liters,Russia,1.0,4.8
5203,Hopcity,Hopcity 8th Sin 0.5,300.0,Pieces,Canada,0.473,5.0
5206,Hopcity,Hopcity Barking Squirrel 0.473,300.0,Pieces,Canada,0.473,5.0
5202,,Hopcity Brewing,,,,,
5220,Hopcity,Hopcity Hopbot IPA 0.473,330.0,Pieces,Canada,0.473,7.1
999,,Hoppin’ Frog Brewery,,,,,
1000,Hoppin’ Frog Brewery,"Hoppin’ Frog Brewery B.O.R.I.S. Reserve / imperial stout / 9,4% / 0,65",1800.0,Pieces,USA,0.65,9.4
1001,Hoppin’ Frog Brewery,"Hoppin’ Frog Brewery BA D.O.R.I.S. / imperial stout / 10,5% / 0,65",2500.0,Pieces,USA,0.65,10.5
1002,Hoppin’ Frog Brewery,"Hoppin’ Frog Brewery Rocky Mountain B.O.R.I.S. The Chrusher / imperial stout / 9,4% / 0,65",2500.0,Pieces,USA,0.65,9.4
1003,Hoppin’ Frog Brewery,"Hoppin’ Frog Brewery Rocky Mountain D.O.R.I.S. The Destroyer / imperial stout / 10,5% / 0,65",2600.0,Pieces,USA,0.65,10.5
1004,Hoppin’ Frog Brewery,"Hoppin’ Frog Brewery T.O.R.I.S. The Tyrant / imperial stout / 13,8% / 0,65",2600.0,Pieces,USA,0.65,13.8
4099,Boon,Horal Megablend Oude Geuze 0.75,2450.0,Pieces,Belgium,0.75,7.0
60,,Hornbeer,,,,,
320,Hornbeer,"Hornbeer / Black Magic Woman / imperial stout / 10,0%",960.0,Liters,Denmark,1.0,10.0
189,Hornbeer,"Hornbeer Black Magic woman / imperial stout / 10% / 0,5 but",700.0,Pieces,Denmark,0.5,10.0
188,Hornbeer,"Hornbeer Caribbean Rumstout / imperial stout / 10% / 0,5 but",650.0,Pieces,Denmark,0.5,10.0
625,Hornbeer,"Hornbeer Helge /19% / 0,5",650.0,Pieces,Denmark,0.5,10.0
1523,Hornbeer,Hornbeer Stjernenat,650.0,Pieces,Denmark,0.5,9.3
736,Brasserie d'Achouffe,Houblon Chouffe / triple IPA / 9% / 0.33,400.0,Pieces,Belgium,0.33,9.0
4046,,HQ Kombucha Masala 0.33,180.0,Pieces,,,
4047,,HQ Kombucha Black Thyme 0.33,180.0,Pieces,,,
3374,Anderson Valley,Huge Arker Bourbon Barrel Imperial Stout Barrel30,960.0,Liters,USA,1.0,13.5
2953,,Humpty Dumpty,,,,,
2955,Humpty Dumpty,Humpty Dumpty Cherry Merry Princess BUT,300.0,Pieces,Russia,0.5,6.5
3789,Humpty Dumpty,Humpty Dumpty La Femme Fatale 0.33,160.0,Pieces,Russia,0.33,5.2
3788,Humpty Dumpty,Humpty Dumpty La Femme Fatale Barrel,600.0,Liters,Russia,1.0,5.2
3786,Humpty Dumpty,Humpty Dumpty Sorel Etrog Barrel,560.0,Liters,Russia,1.0,6.5
3787,Humpty Dumpty,Humpty Dumpty Sorel Etrog Barrel 0.5,150.0,Pieces,Russia,0.5,6.5
2954,Humpty Dumpty,Humpty Dumpty Butylki,300.0,Pieces,Russia,0.5,5.0
3844,,Hungary,,,,,
35,,Huyghe,,,,,
310,Huyghe,Huyghe / Delirium Red / fruit beer / 8%,800.0,Liters,Belgium,1.0,8.0
1254,Huyghe,"Huyghe Delirium Argentum / belgian IPA / 7% / 0,33",420.0,Pieces,Belgium,0.33,7.0
128,Huyghe,"Huyghe Delirium Nocturnum / belgian strong ale / 8,5% / 0,but.",440.0,Pieces,Belgium,0.33,8.5
129,Huyghe,"Huyghe Delirium Red / fruit beer / 8% / 0,but.",440.0,Pieces,Belgium,0.33,8.0
126,Huyghe,"Huyghe Delirium Tremens / belgian strong ale / 8,5% / 0,but.",440.0,Pieces,Belgium,0.33,8.5
127,Huyghe,"Huyghe La Guillotine / belgian strong ale / 8,5% / 0,but.",300.0,Pieces,Belgium,0.33,8.5
989,Huyghe,"Huyghe St. Idesbald Dubbel / dubbel / 8% / 0,33",190.0,Pieces,Belgium,0.33,8.0
1537,Sori,Imperial Mint Stout,420.0,Pieces,Estonia,0.33,10.0
1536,Sori,Imperial Raspberry Stout,420.0,Pieces,Estonia,0.33,10.0
3178,Sori,Imperial Baltic Porter Maximon,570.0,Pieces,Estonia,0.33,10.5
3849,,In Peccatum,,,,,
3850,In Peccatum,In Peccatum Hoppy Driver 0.33,480.0,Pieces,Spain,0.33,6.6
3851,In Peccatum,In Peccatum Psycho Grupie Hops Crazy 0.44,670.0,Pieces,Spain,0.44,6.0
3852,In Peccatum,In Peccatum Raining Hops 0.44,720.0,Pieces,Spain,0.44,9.0
3853,In Peccatum,In Peccatum The Motherhop 0.44,650.0,Pieces,Spain,0.44,8.1
3854,In Peccatum,In Peccatum The Symmetry Of Yeast 0.44,650.0,Pieces,Spain,0.44,6.5
410,,Ireland,,,,,
702,,Ireland,,,,,
1274,,Israel,,,,,
10,,Italy,,,,,
783,Jacobins,"Jacobins Gueuze / geuze / 5,5% / 0,but",250.0,Pieces,Belgium,0.25,5.5
782,Jacobins,"Jacobins Kriek / kriek / 4,5% / 0,but",330.0,Pieces,Belgium,0.33,4.5
36,,Jandrain-Jandrenouille,,,,,
190,Jandrain-Jandrenouille,"Jandrain-Jandrenouille IV Saison / saison / 6.5% / 0,/ but",400.0,Pieces,Belgium,0.33,6.5
1524,Jandrain-Jandrenouille,Jandrain-Jandrenouille V Sens/V Cense 0.75,800.0,Pieces,Belgium,0.75,7.0
63,Jaws,Jaws,,,Russia,,
334,Jaws,"JAWS / American Pale Ale / APA / 5,5%",480.0,Liters,Russia,1.0,5.5
560,Jaws,"Jaws / Citraizen / 4,8% / Barrel 20 L",400.0,Liters,Russia,1.0,4.8
391,Jaws,"JAWS / Lager / 4,9%",400.0,Liters,Russia,1.0,4.9
333,Jaws,"JAWS / Oatmeal Stout / stout / 5,2%",440.0,Liters,Russia,1.0,5.2
296,Jaws,"Jaws American Pale Ale / APA / 5.5% / 0,5 but",220.0,Pieces,Russia,0.5,5.5
1871,Jaws,Jaws Asteroid 0.5,220.0,Pieces,Russia,0.5,6.9
4833,Jaws,Jaws Barrel Aged Special Stout Raspberry Bourbon 0.33,280.0,Pieces,Russia,0.33,10.5
4835,Jaws,Jaws Barrel Aged Special Stout Raspberry Bourbon Barrel,880.0,Liters,Russia,1.0,10.5
4603,Jaws,Jaws Berry Mary 0.5,240.0,Pieces,Russia,0.5,3.8
5126,Jaws,Jaws Berry Mary Barrel,520.0,Liters,Russia,1.0,3.8
4768,Jaws,Jaws Bravada 0.5,240.0,Pieces,Russia,0.5,7.5
559,Jaws,"Jaws Brown Ale / 6% / 0,5 but",180.0,Pieces,Russia,0.5,6.0
894,Jaws,"Jaws Cafe Racer / brown ale / 5,5% / 0,5 but",180.0,Pieces,Russia,0.5,5.5
1746,Jaws,"Jaws Celebration Amber Ale / 7,7% / 0,5 but",200.0,Pieces,Russia,0.5,7.7
2960,Jaws,"Jaws Check Out / IPA / 6,8% / 0,5 but",260.0,Pieces,Russia,0.5,6.8
5241,Jaws,"Jaws Check Out / IPA / 6,8% Barrel",520.0,Liters,Russia,1.0,6.8
1823,Jaws,Jaws Cherry Swing / Fruit / 5.5% / 0.5 but,200.0,Pieces,Russia,0.5,5.5
517,Jaws,"Jaws Chomolungma / Hoppy Roggenbier / 6.5% / 0,5 but",210.0,Pieces,Russia,0.5,6.5
377,Jaws,"Jaws Citraizen / kristallweizen / 4,8% / 0,5 but",220.0,Pieces,Russia,0.5,6.0
4187,Jaws,Jaws Citraizen Barrel,480.0,Liters,Russia,1.0,6.0
1217,Jaws,Jaws Don't Worry Baby 0.5% 0.5,200.0,Pieces,Russia,0.5,0.5
1467,Jaws,Jaws Double Saison 8.1%,480.0,Liters,Russia,1.0,8.1
707,Jaws,Jaws Dvanactka,400.0,Liters,Russia,1.0,4.9
2391,Jaws,"Jaws Ekaterina RIS 0,33",280.0,Pieces,Russia,0.33,8.5
4719,Jaws,Jaws Holiness 0.33,220.0,Pieces,Russia,0.33,9.0
5015,Jaws,Jaws Hop Matters 0.5,240.0,Pieces,Russia,0.5,5.2
3257,Jaws,Jaws Hyper DIPA 0.5,270.0,Pieces,Russia,0.5,7.8
4767,Jaws,Jaws Hyper IPA 0.5,280.0,Pieces,Russia,0.5,8.5
3301,Jaws,Jaws Hyper IPA Barrel,520.0,Liters,Russia,1.0,7.8
4715,Jaws,"Jaws I am Sourry Baby / low alco / 0,5% / 0,5",200.0,Pieces,Russia,0.5,0.5
821,Jaws,"Jaws I Am Sourry Baby / low alcohol / 0,82% / 0,5 but",160.0,Pieces,Russia,0.5,0.82
5284,Jaws,Jaws I'am Sorry Sweetie non-alcoholic 0.5,240.0,Pieces,Russia,,
2163,Jaws,"Jaws Imperial Porter 9,5%",560.0,Liters,Russia,1.0,9.5
1948,Jaws,"Jaws Jazz & Juice / 6,5%",480.0,Liters,Russia,1.0,6.5
1947,Jaws,"Jaws Jazz & Juice / IPA / 6,5% / 0.5 but",240.0,Pieces,Russia,0.5,6.5
5184,Jaws,Jaws Jazz & Juice Barrel,520.0,Liters,Russia,1.0,6.5
4625,Jaws,Jaws Jazz & Juice Grapefruit,260.0,Pieces,Russia,0.5,6.5
2791,Jaws,Jaws JJ&J Imperial Porter BA Jameson 0.33,240.0,Pieces,Russia,0.33,9.5
2016,Jaws,Jaws Lager / 0.5 / but,200.0,Pieces,Russia,0.5,5.0
3738,Jaws,Jaws Looking for a Human,680.0,Liters,Russia,1.0,5.65
2929,Jaws,Jaws Lost Pumpkin 0.5,240.0,Pieces,Russia,0.5,7.3
5305,Jaws,Jaws Marzen 0.5,220.0,Pieces,Russia,0.5,5.8
5306,Jaws,Jaws Marzen Barrel,480.0,Liters,Russia,1.0,5.8
1069,Jaws,Jaws Maui Porter / double porter / 8.2% / 0.5,260.0,Pieces,Russia,0.5,8.2
2327,Jaws,Jaws Maui Porter Barrel,480.0,Liters,Russia,1.0,8.2
4966,Jaws,Jaws Milk Matter 0.5,240.0,Pieces,Russia,0.5,5.0
1748,Jaws,"Jaws Mousson / Saison / 8,5% / 0,but",160.0,Pieces,Russia,0.33,8.1
3763,Jaws,Jaws My Apricot Morning 0.5% 0.5,200.0,Pieces,Russia,,
3995,Jaws,Jaws My Apricot Morning 0.5% Barrel,480.0,Liters,Russia,,
298,Jaws,"Jaws Oatmeal Stout / stout / 5.2% / 0,5 but",220.0,Pieces,Russia,0.5,5.2
3466,Jaws,Jaws Open Minded Pale Ale/ NEIPA / 0.but,220.0,Pieces,Russia,0.33,5.5
1369,Jaws,Jaws Pale Ale,440.0,Liters,Russia,1.0,5.2
1283,Jaws,Jaws Pale Ale / 5.2 % / 0.5 / but,180.0,Pieces,Russia,0.5,5.2
5251,Jaws,Jaws Peach Matter 0.5,260.0,Pieces,Russia,0.5,7.0
5252,Jaws,Jaws Peach Matter Barrel,520.0,Liters,Russia,1.0,7.0
1745,Jaws,Jaws Poltergeist / Belgian Strong Dark Ale / 9.9% / 0.but,180.0,Pieces,Russia,0.33,9.9
1994,Jaws,Jaws Populism / NEIPA / 0.5 / but,240.0,Pieces,Russia,0.5,6.5
1721,Jaws,Jaws POPULISM / Vermont IPA / 6.2%,260.0,Pieces,Russia,0.5,6.5
2164,Jaws,"Jaws Populism Citraxy Edition 6,5%",250.0,Pieces,Russia,0.5,6.5
2533,Jaws,"Jaws Populism Idarado Edition 6,5%",280.0,Pieces,Russia,0.5,6.5
2656,Jaws,"Jaws Populism Mosaic Edition 0,5",300.0,Pieces,Russia,0.5,6.5
3426,Jaws,"Jaws Populism Random Hops 0,5",300.0,Pieces,Russia,0.5,6.5
3588,Jaws,Jaws Populism Vic Secret 6%,300.0,Pieces,Russia,0.5,6.0
5058,Jaws,Jaws Populism Zappa 0.5,280.0,Pieces,Russia,0.5,6.5
2928,Jaws,Jaws Pumpkin Ale Barrel,480.0,Liters,Russia,1.0,7.3
1747,Jaws,"Jaws Quadrolia / Belgian Strong Dark Ale / 10,3% / 0,but",280.0,Pieces,Russia,0.33,10.3
1720,Jaws,Jaws Red Brett Berry 6%,520.0,Liters,Russia,1.0,6.0
4718,Jaws,Jaws Red Widow 0.33,220.0,Pieces,Russia,0.33,8.0
4720,Jaws,Jaws Red Widow Barrel,600.0,Liters,Russia,1.0,8.0
5182,Jaws,Jaws Remix Malibu Zen 0.5,250.0,Pieces,Russia,0.5,5.5
5183,Jaws,Jaws Remix Malibu Zen Barrel,520.0,Liters,Russia,1.0,5.5
4834,Jaws,Jaws Remix Tiki Jazz 0.5,240.0,Pieces,Russia,0.5,5.5
4836,Jaws,Jaws Remix Tiki Jazz Barrel,520.0,Liters,Russia,1.0,5.5
1370,Jaws,"Jaws Russian Imperial Stout / 0,33",250.0,Pieces,Russia,0.33,10.5
4182,Jaws,Jaws Russian Imperial Stout v3 0.33,280.0,Pieces,Russia,0.33,11.0
1589,Jaws,Jaws Saison / 5.6% / 0.5 but,180.0,Pieces,Russia,0.5,5.6
1148,Jaws,Jaws Saison / Belgian Ale / 5.6%,400.0,Liters,Russia,1.0,5.6
1840,Jaws,Jaws Saison Raspberry 7.7%,440.0,Liters,Russia,1.0,7.7
1749,Jaws,Jaws Saison Raspberry Edition / 7.7% / 0.5 but,220.0,Pieces,Russia,0.5,7.0
2329,Jaws,Jaws Session IPA Barrel,440.0,Liters,Russia,1.0,4.2
2117,Jaws,"Jaws Singularity / IPA / 5,6%",220.0,Pieces,Russia,0.5,5.7
2116,Jaws,Jaws Singularity 5.7%,480.0,Liters,Russia,1.0,5.7
2328,Jaws,"Jaws Smoky Island 10,5% 0,33",280.0,Pieces,Russia,0.33,10.5
963,Jaws,Jaws Somnambula,480.0,Liters,Russia,1.0,8.0
2017,Jaws,Jaws Sour Breaz / Gose / 0.5 / but,200.0,Pieces,Russia,0.5,4.5
3390,Jaws,Jaws Sour Breeze 0.5,240.0,Pieces,Russia,0.5,4.5
3227,Jaws,Jaws Sour Breeze Mango 0.5,240.0,Pieces,Russia,0.5,4.5
3226,Jaws,Jaws Sour Breeze Mango Barrel20,480.0,Liters,Russia,1.0,4.5
4798,Jaws,Jaws Sour Flex 0.5,240.0,Pieces,Russia,0.5,4.5
2968,Jaws,"Jaws Sour Storm / Double Gose / 0,5 but",240.0,Pieces,Russia,0.5,7.5
4712,Jaws,Jaws Sour Swing 0.5,240.0,Pieces,Russia,0.5,4.5
964,Jaws,Jaws Spot / session IPA / 4.2% / 0.5 but,220.0,Pieces,Russia,0.5,4.2
3555,Jaws,Jaws Spot Soda 0.33,190.0,Pieces,Russia,,
2532,Jaws,"Jaws Squat & Spot 6,5%",240.0,Pieces,Russia,0.5,6.5
5067,Jaws,Jaws Stout MLK Metter Barrel,520.0,Liters,,1.0,5.0
297,Jaws,"Jaws Tshawytscha / imperial IPA / 8.5% / 0,5 but",300.0,Pieces,Russia,0.5,8.5
1282,Jaws,Jaws Ural wild,560.0,Liters,Russia,1.0,6.5
863,Jaws,"Jaws V.II / russian imperial stout / 10,5% / 0,5",300.0,Pieces,Russia,0.5,10.5
299,Jaws,"Jaws Weizen / hefeweizen / 4.6% / 0,5 but",220.0,Pieces,Russia,0.5,5.6
2396,Jaws,Jaws Weizen Barrel,440.0,Liters,Russia,1.0,4.6
4611,Jaws,Jaws Weizen Barrel,480.0,Liters,Russia,1.0,5.6
777,Jaws,"Jaws Wheat Flip / dunkelweizen / 5% / 0,5 but",200.0,Pieces,Russia,0.5,5.0
3045,Jaws,Jaws Wit/Blanche 0.5,190.0,Pieces,Russia,0.5,5.1
2157,Jaws,Jaws Amerikan-Stajl IPA Dzhazz end Dzhus,480.0,Liters,,1.0,6.5
5135,Jaws,Jaws Amerikan-Stajl Lager Hop Mette,520.0,Liters,Russia,1.0,5.2
564,Jaws,"JAWS Atomnaja prachechnaja / IPA / 7,0%",480.0,Liters,Russia,1.0,7.0
566,Jaws,"Jaws Atomnaja Prachechnaja / Ipa / 7,2% / 0,5 but",260.0,Pieces,Russia,0.5,7.0
3273,Jaws,Jaws Atomnaja Prachechnaja Chili 0.5,260.0,Pieces,Russia,0.5,7.0
3044,Jaws,Jaws Barli Vajn BA EKSP4 Barrel,1040.0,Liters,Russia,1.0,14.3
2230,Jaws,Jaws Berliner Vajss Barrel,480.0,Liters,,1.0,4.5
4717,Jaws,Jaws Bluberri Bir Blu Brett Berri Barrel,600.0,Liters,Russia,1.0,5.5
565,Jaws,"Jaws Gordiev uzel / Oud Bruin / 6% / 0,5 but",220.0,Pieces,Russia,0.5,6.0
5057,Jaws,Jaws Grejpfrut Bir Sauer Briz Barrel,600.0,Liters,,1.0,4.5
5134,Jaws,Jaws Dabl IPA Hyper IPA,600.0,Liters,Russia,1.0,8.5
4667,Jaws,Jaws DABL IPA Chavycha Barrel,560.0,Liters,Russia,1.0,8.5
5104,Jaws,Jaws Dzhazz end Dzhus Speshl Edishn,560.0,Liters,Russia,1.0,6.5
567,Jaws,JAWS Ischu Cheloveka / Flemish Red Ale / 5.65%,480.0,Liters,Russia,1.0,5.65
518,Jaws,"Jaws Ischu Cheloveka / Flemish Red Ale / 5.65% / 0,5 but",260.0,Pieces,Russia,0.5,5.65
